Time(Sec),Cell Voltage(V),Current Density(A/§²),Cell Current(A),Cell Power(W),Bottle Temp(Deg C),Bottle Water Temp(Deg C),Anode Inlet Temp(Deg C),Cell Temp(Deg C),Anode Outlet Temp(Deg C),Cathode Outlet Temp(Deg C),Anode Vent Temp(Deg C),Cathode Vent Temp(Deg C),Cathode N2 MFC Flow(SCCM),Anode N2 MFC Flow(SCCM),Spare,Anode O2 MFM Flow(SCCM),Cathode H2 MFM Flow(SCCM),Anode Vent Pressure(kpa),Anode Bottle Pressure(kpa),Anode Inlet Pressure(kpa),Anode Outlet Pressure(kpa),Cathode Outlet Pressure(kpa),Cathode Vent Pressure(kpa),Anode Dewpoint(Deg C),Cathode Dewpoint(Deg C),Anode H2 Sensor(%),Cathode O2 Sensor(%),Water Conductivity(G),Liquide Flow(ccm),Anode Outlet Pressure 2(kpa),Cathode Outlet Pressure 2(kpa),H2 Sensor -1(ppm),H2 Sensor -2(ppm),Cycle,Volt Jump Cycle
42863,2.126,1.759,145.506,309.346,59.7,65.3,65,29.7,67,32.3,55,30.2,0,0,1.982,505.112,1027.662,10.797,15.276,35.587,9.076,0,2.4,-39.684,-40.64,1.931,0.489,0.407,299.626,25.259,19.335,0.12,4.892,0,0
42864,2.127,1.759,145.506,309.491,59.7,65.3,65,29.7,67,32.3,55,30.2,0,0,1.973,506.542,1027.692,9.665,10.528,34.35,10.899,0,1.687,-39.677,-40.639,1.931,0.489,0.395,299.757,23.635,16.766,0.24,5.074,0,0
42865,2.127,1.76,145.512,309.491,59.7,65.3,65,29.7,67,32.3,55,30.2,0,0,1.889,507.126,1027.657,10.263,13.011,36.637,8.218,0,1.307,-39.692,-40.632,1.933,0.487,0.396,299.658,25.223,18.522,0.377,5.074,0,0
42866,2.127,1.76,145.512,309.491,59.7,65.3,65,29.7,67,32.3,55,30.2,0,0,1.959,503.669,1027.657,10.493,12.076,38.149,10.397,0,1.683,-39.68,-40.644,1.934,0.487,0.395,303.278,22.668,16.391,0.233,4.913,0,0
42867,2.127,1.759,145.506,309.491,59.7,65.3,65,29.7,67,32.3,54.9,30.2,0,0,1.965,508.269,1027.662,9.808,13.526,34.718,14.169,0,2.511,-39.681,-40.645,1.935,0.487,0.399,303.238,23.343,18.252,0.317,5.043,0,0
42868,2.128,1.76,145.512,309.504,59.8,65.3,65,29.7,67,32.3,54.9,30.2,0,0,2.086,506.723,1027.717,10.854,12.605,37.622,11.141,0,2.324,-39.682,-40.635,1.938,0.487,0.392,302.159,21.726,16.706,0.31,5.221,0,0
42869,2.127,1.759,145.506,309.491,59.8,65.3,65,29.7,67,32.3,54.9,30.2,0,0,0.246,508.111,1027.378,10.194,13.112,33.348,9.763,0,2.098,-39.669,-40.635,1.939,0.487,0.396,300.818,22.869,17.472,0.111,5.493,0,0
42870,2.128,1.76,145.512,309.65,59.8,65.3,65,29.7,67,32.3,54.9,30.2,0,0,2.079,507.915,1027.632,10.472,15.41,36.656,10.868,0,2.429,-39.669,-40.635,1.94,0.487,0.399,296.154,23.929,16.209,-0.152,5.406,0,0
42871,2.128,1.759,145.506,309.637,59.8,65.3,65,29.7,67.1,32.3,54.9,30.2,0,0,2.062,508.996,1027.626,10.136,13.289,33.07,7.737,0,2.015,-39.684,-40.63,1.942,0.487,0.395,296.136,23.259,19.206,0.034,5.446,0,0
42872,2.128,1.759,145.506,309.637,59.8,65.3,65,29.7,67.1,32.3,54.9,30.2,0,0,1.97,507.142,1027.637,9.091,12.416,32.503,8.895,0,1.892,-39.692,-40.655,1.942,0.486,0.409,300.817,22.276,19.658,0.392,5.207,0,0
42873,2.128,1.759,145.506,309.637,59.8,65.3,65,29.7,67.1,32.3,54.9,30.2,0,0,1.946,508.967,1027.662,9.488,9.347,35.025,9.148,0,1.913,-39.681,-40.642,1.943,0.487,0.378,300.823,21.963,16.938,0.165,4.928,0,0
42874,2.128,1.76,145.512,309.65,59.8,65.3,65,29.7,67.1,32.3,55,30.2,0,0,2.127,509.12,1027.67,9.673,11.531,34.345,10.198,0,2.008,-39.668,-40.647,1.946,0.487,0.395,300.923,23.462,18.242,0.114,5.181,0,0
42875,2.128,1.76,145.512,309.65,59.8,65.3,65,29.7,67.1,32.3,55,30.2,0,0,0.887,508.931,1027.491,9.742,11.291,33.278,7.84,0,1.936,-39.678,-40.634,1.947,0.487,0.398,300.882,21.857,17.048,0.452,5.324,0,0
42876,2.128,1.76,145.512,309.65,59.8,65.3,65,29.8,67.1,32.3,55.1,30.2,0,0,1.955,507.936,1027.677,10.787,14.662,34.575,8.61,0,1.448,-39.687,-40.641,1.947,0.487,0.41,298.486,23.314,18.969,0.219,5.195,0,0
42877,2.128,1.76,145.512,309.65,59.8,65.3,65,29.8,67.1,32.3,55.1,30.2,0,0,1.967,509.84,1027.638,10.15,13.006,33.934,10.808,0,1.69,-39.666,-40.646,1.948,0.487,0.388,298.549,25.299,18.331,0.442,4.985,0,0
42878,2.128,1.76,145.512,309.637,59.8,65.3,65,29.8,67.1,32.3,55.2,30.2,0,0,1.956,509.999,1027.672,9.823,10.253,33.884,9.526,0,1.838,-39.676,-40.639,1.949,0.487,0.388,303.258,24.5,18.015,0.096,5.041,0,0
42879,2.128,1.76,145.512,309.65,59.8,65.3,65,29.8,67.1,32.3,55.2,30.2,0,0,1.924,511.714,1027.712,9.75,10.983,32.953,12.313,0,2.642,-39.68,-40.655,1.95,0.487,0.389,303.24,22.812,17.281,0.658,5.078,0,0
42880,2.128,1.76,145.512,309.65,59.8,65.3,65,29.8,67.1,32.3,55.2,30.2,0,0,1.864,511.575,1027.678,9.885,10.222,37.197,13.573,0,2.024,-39.68,-40.654,1.952,0.487,0.391,302.141,23.608,16.671,1.133,5.031,0,0
42881,2.128,1.76,145.512,309.65,59.8,65.3,65,29.8,67.1,32.3,55.2,30.2,0,0,2.026,509.394,1027.606,9.779,12.703,36.639,12.198,0,1.133,-39.673,-40.642,1.953,0.487,0.402,300.854,23.632,18.099,0.293,5.323,0,0
42882,2.128,1.759,145.506,309.637,59.8,65.3,65,29.8,67.1,32.3,55.2,30.2,0,0,2.042,512.863,1027.668,9.419,12.923,36.721,10.799,0,2.357,-39.679,-40.641,1.954,0.487,0.384,298.425,22.015,17.185,0.818,4.968,0,0
42883,2.128,1.76,145.512,309.65,59.8,65.3,65,29.8,67.1,32.3,55.2,30.2,0,0,2.066,513.063,1027.609,10.072,14.619,36.46,9.387,0,2.167,-39.68,-40.648,1.956,0.486,0.4,298.497,23.173,19.098,0.452,5.107,0,0
42884,2.128,1.76,145.512,309.637,59.8,65.3,65,29.9,67.1,32.3,55.2,30.2,0,0,2.069,513.075,1027.647,9.868,11.717,34.764,9.873,0,1.539,-39.679,-40.642,1.957,0.485,0.416,298.59,22.668,17.204,0.666,5.244,0,0
42885,2.128,1.76,145.512,309.65,59.8,65.3,65,29.9,67.1,32.4,55.2,30.2,0,0,2.075,511.078,1027.65,9.909,12.868,39.354,11.909,0,1.782,-39.678,-40.638,1.959,0.485,0.476,298.498,24.799,18.567,0.472,5.292,0,0
42886,2.128,1.759,145.506,309.637,59.8,65.3,65,29.9,67.1,32.4,55.2,30.2,0,0,2.069,510.818,1027.651,9.153,11.277,37.651,10.256,0,1.882,-39.677,-40.636,1.959,0.485,0.462,300.513,21.585,16.553,-0.05,4.999,0,0
42887,2.129,1.76,145.512,309.795,59.8,65.3,65,30,67.1,32.4,55.3,30.2,0,0,2.083,512.128,1027.652,9.136,12.98,34.831,13.439,0,2.337,-39.694,-40.64,1.961,0.485,0.431,303.236,21.984,19.397,-0.219,5.246,0,0
42888,2.129,1.759,145.506,309.795,59.8,65.3,65,30,67.1,32.4,55.3,30.2,0,0,2.191,513.072,1027.688,10.955,13.31,37.589,11.234,0,1.839,-39.684,-40.645,1.963,0.485,0.417,300.73,24.089,17.733,0.158,5.214,0,0
42889,2.129,1.759,145.506,309.782,59.8,65.3,65,30,67.1,32.4,55.3,30.2,0,0,0.114,512.949,1027.369,10.409,13.054,36.323,11.497,0,2.111,-39.684,-40.638,1.965,0.485,0.39,300.875,24.029,19.742,0.087,5.18,0,0
42890,2.129,1.76,145.512,309.795,59.8,65.3,65,30,67.1,32.4,55.4,30.2,0,0,2.086,513.062,1027.662,10.297,12.016,33.283,8.746,0,1.703,-39.696,-40.631,1.965,0.485,0.334,299.697,22.352,19.656,-0.047,5.307,0,0
42891,2.129,1.76,145.512,309.795,59.8,65.3,65,30,67.1,32.4,55.4,30.2,0,0,1.885,513.06,1027.63,10.291,13.891,35.261,10.88,0,1.763,-39.673,-40.635,1.966,0.485,0.335,299.716,23.969,16.977,-0.204,5.281,0,0
42892,2.129,1.759,145.506,309.808,59.8,65.3,65,30,67.1,32.4,55.4,30.2,0,0,2.046,513.037,1027.658,9.9,13.695,32.341,10.222,0,2.334,-39.691,-40.649,1.967,0.485,0.353,299.657,20.645,16.685,-0.29,5.42,0,0
42893,2.129,1.759,145.506,309.782,59.7,65.3,65,30,67.1,32.4,55.4,30.2,0,0,2.112,513.057,1027.654,10.371,11.952,33.817,7.77,0,1.781,-39.684,-40.643,1.968,0.485,0.378,299.697,20.814,17.773,0.049,5.397,0,0
42894,2.129,1.759,145.506,309.795,59.7,65.3,65,30,67.2,32.3,55.4,30.2,0,0,2.082,513.059,1027.667,10.435,10.703,35.572,9.775,0,1.745,-39.658,-40.648,1.97,0.485,0.392,300.755,22.03,17.548,0.158,5.215,0,0
42895,2.129,1.759,145.506,309.782,59.7,65.3,65,30,67.2,32.3,55.4,30.2,0,0,-1.131,512.87,1027.189,10.485,13.004,35.656,10.069,0,2.235,-39.662,-40.618,1.972,0.486,0.402,300.867,24.278,17.45,0.407,5.568,0,0
42896,2.129,1.759,145.506,309.782,59.7,65.3,65,30,67.2,32.3,55.5,30.2,0,0,2.17,513.072,1027.655,10.448,11.949,34.628,8.438,0,1.517,-39.672,-40.643,1.973,0.485,0.394,297.353,22.862,18.024,0.497,5.272,0,0
42897,2.129,1.759,145.506,309.782,59.8,65.3,65,30,67.2,32.3,55.5,30.2,0,0,2.014,513.066,1027.649,9.829,11.808,34.321,11.067,0,1.569,-39.666,-40.653,1.973,0.485,0.397,297.303,23.888,21.048,0.463,5.162,0,0
42898,2.129,1.759,145.506,309.782,59.8,65.3,65,30,67.2,32.3,55.5,30.2,0,0,2.06,513.055,1027.676,10.118,12.401,35.271,10.433,0,2.325,-39.674,-40.645,1.975,0.485,0.398,299.241,24.132,16.47,0.563,5.033,0,0
42899,2.129,1.76,145.512,309.795,59.8,65.3,65,30,67.2,32.3,55.5,30.2,0,0,2.098,513.075,1027.655,9.218,14.973,35.166,13.686,0,1.984,-39.677,-40.64,1.976,0.485,0.394,302.008,21.075,15.733,0.66,5.01,0,0
42900,2.129,1.759,145.506,309.795,59.8,65.3,65,30,67.2,32.3,55.5,30.2,0,0,2.201,513.071,1027.675,10.462,9.921,35.314,12.49,0,1.724,-39.679,-40.639,1.978,0.485,0.393,300.769,22.135,16.013,0.867,4.959,0,0
42901,2.129,1.76,145.512,309.795,59.8,65.3,65,30.1,67.2,32.3,55.5,30.2,0,0,2.171,513.095,1027.71,9.162,13.203,34.46,11.837,0,1.875,-39.681,-40.641,1.978,0.485,0.394,300.681,23.106,18.603,0.226,5.134,0,0
42902,2.13,1.76,145.512,309.941,59.8,65.3,65,30,67.2,32.3,55.5,30.2,0,0,2.076,513.064,1027.666,9.927,12.097,33.324,13.411,0,2.172,-39.677,-40.644,1.979,0.483,0.392,298.468,23.218,17.596,0.65,5.255,0,0
42903,2.13,1.76,145.512,309.941,59.8,65.3,65,30,67.2,32.3,55.5,30.2,0,0,1.984,513.067,1027.67,10.105,13.939,37.67,13.549,0,2.989,-39.67,-40.65,1.981,0.483,0.398,298.484,24.57,17.646,0.239,5.345,0,0
42904,2.129,1.759,145.506,309.795,59.8,65.3,65,30,67.2,32.3,55.6,30.2,0,0,2.172,513.059,1027.661,9.391,13.93,36.462,11.021,0,1.665,-39.678,-40.65,1.982,0.483,0.389,300.433,23.544,17.489,0.371,5.316,0,0
42905,2.13,1.76,145.512,309.941,59.8,65.3,65,30,67.2,32.3,55.6,30.2,0,0,2.124,513.073,1027.629,9.82,14.346,36.874,14.492,0,1.619,-39.688,-40.66,1.983,0.483,0.393,303.111,20.728,14.448,0.3,5.07,0,0
42906,2.13,1.76,145.512,309.941,59.8,65.3,65,30,67.2,32.3,55.6,30.2,0,0,2.043,513.094,1027.692,10.007,13.552,34.453,11.169,0,1.966,-39.677,-40.656,1.984,0.483,0.395,300.835,23.343,17.041,1.067,5.164,0,0
42907,2.13,1.76,145.512,309.941,59.9,65.3,65,30,67.2,32.3,55.6,30.2,0,0,2.077,513.105,1027.651,9.533,13.523,36.565,10.354,0,1.94,-39.683,-40.642,1.986,0.483,0.397,300.82,19.707,17.075,0.895,5.214,0,0
42908,2.13,1.76,145.512,309.808,59.9,65.3,65,30.1,67.2,32.3,55.6,30.2,0,0,2.149,513.103,1027.687,9.664,12.928,35.948,9.067,0,1.806,-39.677,-40.641,1.988,0.483,0.403,300.795,19.477,17.778,0.753,5.307,0,0
42909,2.13,1.759,145.506,309.928,59.9,65.3,65,30.1,67.2,32.3,55.6,30.2,0,0,2.065,513.069,1027.64,9.93,10.827,35.376,8.804,0,1.338,-39.678,-40.641,1.988,0.483,0.402,300.86,20.759,18.426,0.722,5.155,0,0
42910,2.13,1.76,145.512,309.928,59.9,65.3,65,30.1,67.3,32.3,55.5,30.2,0,0,1.956,513.081,1027.654,9.668,11.928,37.653,11.349,0,2.092,-39.684,-40.64,1.99,0.483,0.4,300.878,20.422,16.611,0.389,5.14,0,0
42911,2.13,1.76,145.512,309.941,59.9,65.3,65,30.1,67.3,32.3,55.5,30.2,0,0,2.154,513.062,1027.644,8.931,10.763,35.599,9.359,0,2.211,-39.68,-40.646,1.99,0.483,0.4,300.849,21.876,14.845,0.12,5.443,0,0
42912,2.13,1.76,145.518,309.953,59.9,65.3,65,30.1,67.3,32.3,55.5,30.2,0,0,2.064,513.067,1027.645,9.779,13.006,31.927,10.775,0,2.037,-39.683,-40.644,1.992,0.483,0.404,299.619,22.077,17.661,-0.162,5.005,0,0
42913,2.13,1.759,145.506,309.928,59.9,65.3,65,30.1,67.3,32.3,55.5,30.2,0,0,2.084,513.051,1027.667,10.022,11.844,36.579,10.122,0,1.78,-39.673,-40.637,1.993,0.483,0.398,299.681,23.663,17.252,-0.869,5.087,0,0
42914,2.13,1.76,145.512,309.941,59.8,65.3,65,30.1,67.3,32.4,55.5,30.2,0,0,2.147,513.064,1027.625,10.11,12.425,33.453,8.969,0,2.314,-39.686,-40.645,1.994,0.482,0.405,302.071,22.006,18.883,-0.461,5.076,0,0
42915,2.13,1.76,145.512,309.941,59.8,65.3,65,30.1,67.3,32.4,55.5,30.2,0,0,-1.11,512.874,1027.177,10.331,13.578,36.68,10.818,0,2.56,-39.661,-40.634,1.996,0.484,0.4,302.085,22.015,20.215,-0.177,5.419,0,0
42916,2.13,1.759,145.506,309.928,59.8,65.3,65,30.1,67.3,32.4,55.6,30.2,0,0,2.072,513.067,1027.682,10.075,13.198,36.223,9.782,0,2.733,-39.673,-40.652,1.997,0.483,0.401,299.556,20.714,17.809,-0.066,5.208,0,0
42917,2.13,1.759,145.506,309.928,59.8,65.3,65,30.2,67.3,32.4,55.7,30.2,0,0,2.218,513.056,1027.686,10.136,11.743,37.524,10.801,0,1.771,-39.668,-40.636,1.998,0.483,0.404,296.157,23.57,18.017,0.506,5.16,0,0
42918,2.13,1.759,145.506,309.928,59.8,65.3,65,30.2,67.3,32.4,55.7,30.2,0,0,0.446,512.963,1008.418,10.037,12.92,34.443,12.463,0,1.53,-39.669,-40.625,2,0.483,0.41,303.305,23.914,16.898,0.297,5.009,0,0
42919,2.13,1.76,145.518,309.953,59.8,65.3,65,30.2,67.3,32.4,55.7,30.2,0,0,1.986,513.086,1016.701,10.214,13.765,32.841,12.442,0,1.809,-39.665,-40.645,2,0.482,0.388,303.273,23.895,14.793,0.293,4.697,0,0
42920,2.13,1.759,145.506,309.928,59.8,65.3,65,30.2,67.3,32.4,55.7,30.2,0,0,2.015,513.086,1020.47,10.619,8.242,36.02,12.016,0,0.811,-39.685,-40.643,2.001,0.481,0.402,299.652,22.814,16.857,0.934,4.868,0,0
42921,2.13,1.76,145.512,309.941,59.8,65.3,65,30.2,67.3,32.3,55.6,30.2,0,0,2.05,513.098,1019.415,10.037,12.315,35.302,9.213,0,1.108,-39.696,-40.64,2.003,0.481,0.399,299.672,21.795,18.797,0.654,5.009,0,0
42922,2.13,1.76,145.512,309.941,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.163,513.08,1026.045,10.001,14.057,36.926,11.334,0,2.068,-39.674,-40.658,2.004,0.481,0.41,299.222,23.106,18.001,0.532,5.125,0,0
42923,2.13,1.76,145.518,309.953,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.029,513.058,1027.277,10.164,12.308,35.046,12.54,0,2.095,-39.673,-40.646,2.005,0.481,0.403,298.474,23.082,16.539,-0.218,5.527,0,0
42924,2.131,1.76,145.518,310.099,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.027,513.045,1027.645,10.101,15.568,36.902,8.634,0,1.425,-39.674,-40.638,2.006,0.481,0.394,302.044,21.606,17.804,-0.417,5.3,0,0
42925,2.13,1.759,145.506,309.928,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.113,513.072,1027.631,10.187,15.245,34.039,10.086,0,2.415,-39.674,-40.649,2.008,0.48,0.391,301.99,23.575,19.919,0.01,5.017,0,0
42926,2.131,1.759,145.506,310.073,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.05,513.052,1027.645,10.34,11.038,35.364,10.925,0,2.145,-39.681,-40.632,2.009,0.481,0.383,300.857,26.67,18.73,-0.1,5.513,0,0
42927,2.131,1.759,145.506,310.073,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.102,513.071,1027.668,9.829,13.64,36.639,12.129,0,1.629,-39.661,-40.652,2.01,0.481,0.4,300.802,21.393,17.214,0.34,5.7,0,0
42928,2.131,1.76,145.518,310.073,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,1.909,513.047,1027.732,10.569,14.518,36.022,8.959,0,2.205,-39.671,-40.665,2.012,0.481,0.396,300.851,23.017,18.759,0.49,5.197,0,0
42929,2.131,1.759,145.506,310.073,59.8,65.3,65,30.1,67.3,32.3,55.6,30.2,0,0,2.09,513.094,1027.711,9.898,11.112,33.164,10.655,0,2.226,-39.701,-40.64,2.011,0.481,0.367,300.832,23.496,18.34,0.254,4.91,0,0
42930,2.131,1.76,145.512,310.086,59.8,65.3,65,30.1,67.3,32.3,55.7,30.2,0,0,1.954,513.089,1027.69,9.79,12.801,34.135,11.715,0,2.54,-39.686,-40.652,2.013,0.481,0.393,302.014,23.52,23.055,0.798,5.16,0,0
42931,2.131,1.76,145.518,310.099,59.8,65.3,65,30.1,67.3,32.4,55.8,30.2,0,0,2.131,513.076,1027.659,10.049,13.219,36.216,15.142,0,2.031,-39.679,-40.649,2.014,0.481,0.398,301.942,22.84,17.118,1.156,4.884,0,0
42932,2.132,1.759,145.506,310.219,59.8,65.3,65,30.1,67.3,32.4,55.8,30.2,0,0,1.995,513.075,1027.625,10.026,15.379,35.431,10.863,0,1.94,-39.685,-40.642,2.016,0.481,0.395,297.3,21.936,15.637,0.687,5.376,0,0
42933,2.132,1.759,145.506,310.219,59.8,65.3,65,30.1,67.3,32.4,55.8,30.2,0,0,1.758,513.077,1027.652,9.842,13.614,35.508,11.387,0,1.334,-39.68,-40.649,2.016,0.481,0.403,297.293,20.865,17.776,0.188,5.363,0,0
42934,2.132,1.759,145.506,310.219,59.8,65.3,65,30.2,67.3,32.4,55.9,30.2,0,0,2.089,513.069,1027.641,10.095,13.946,36.001,9.411,0,1.958,-39.674,-40.649,2.017,0.481,0.385,298.808,26.096,15.491,-0.163,5.303,0,0
42935,2.132,1.759,145.506,310.219,59.8,65.3,65,30.2,67.3,32.4,55.9,30.2,0,0,2.023,513.05,1027.639,10.599,13.018,36.103,10.878,0,2.512,-39.669,-40.649,2.019,0.481,0.392,300.857,25.567,20.194,-0.464,5.292,0,0
42936,2.211,2.011,166.276,367.636,59.8,65.3,65,30.2,67.3,32.4,55.9,30.2,0,0,2.092,513.068,1027.678,9.768,14.229,38.342,9.804,0,2.991,-39.676,-40.65,2.02,0.481,0.401,300.8,23.096,19.519,-0.311,5.281,0,0
42937,2.212,2.011,166.288,367.802,59.8,65.3,65,30.2,67.4,32.4,55.9,30.2,0,0,1.943,513.064,1027.636,10.587,13.915,35.226,11.141,0,2.257,-39.674,-40.636,2.021,0.481,0.402,300.785,22.51,18.146,-0.206,5.178,0,0
42938,2.212,2.011,166.276,367.802,59.8,65.3,65,30.2,67.4,32.4,55.9,30.2,0,0,2.076,513.066,1027.693,10.418,13.195,35.709,7.538,0,2.211,-39.677,-40.644,2.023,0.479,0.394,299.662,20.245,17.656,0.001,5.309,0,0
42939,2.212,2.011,166.276,367.829,59.8,65.3,65,30.2,67.4,32.4,55.9,30.2,0,0,0.665,512.98,1027.412,10.05,13.466,34.417,11.253,0,1.987,-39.665,-40.643,2.024,0.48,0.398,299.711,22.728,18.008,0.073,5.542,0,0
42940,2.212,2.011,166.282,367.802,59.8,65.3,65,30.2,67.4,32.4,56,30.2,0,0,2.081,513.049,1027.617,10.405,14.669,36.95,10.646,0,1.945,-39.671,-40.64,2.025,0.479,0.403,298.733,21.496,18.407,-0.472,4.91,0,0
42941,2.212,2.011,166.294,367.816,59.8,65.3,65,30.2,67.4,32.4,56,30.2,0,0,2.043,513.062,1027.651,9.983,12.495,35.886,12.923,0,1.681,-39.68,-40.641,2.026,0.479,0.398,297.39,23.111,19.613,-0.08,5.236,0,0
42942,2.212,2.011,166.27,367.802,59.8,65.3,65,30.2,67.4,32.4,56,30.2,0,0,2.007,513.064,1027.626,11.11,13.616,33.998,6.574,0,2.2,-39.681,-40.653,2.027,0.479,0.385,298.532,24.488,18.981,0.165,5.37,0,0
42943,2.212,2.011,166.276,367.829,59.8,65.3,65,30.2,67.4,32.4,56,30.2,0,0,2.055,513.052,1027.661,10.318,12.234,34.171,9.21,0,2.152,-39.684,-40.642,2.029,0.479,0.401,298.515,23.35,18.426,0.317,5.457,0,0
42944,2.212,2.011,166.288,367.802,59.8,65.3,65,30.1,67.4,32.4,56,30.2,0,0,2.327,513.076,1027.663,10.51,12.985,35.591,12.188,0,2.243,-39.678,-40.642,2.03,0.479,0.389,298.446,24.252,16.785,0.687,5.046,0,0
42945,2.213,2.011,166.276,367.995,59.8,65.3,65,30.1,67.4,32.3,56,30.2,0,0,2.147,513.082,1027.641,10.998,13.877,34.986,10.229,0,2.519,-39.673,-40.641,2.03,0.48,0.391,298.446,24.881,17.359,0.654,5.151,0,0
42946,2.213,2.011,166.288,367.969,59.8,65.3,65,30.1,67.4,32.3,56,30.2,0,0,1.95,513.068,1027.634,10.149,11.861,35.883,7.962,0,2.657,-39.688,-40.633,2.032,0.48,0.393,298.518,22.462,17.331,1.02,4.954,0,0
42947,2.213,2.011,166.282,367.969,59.8,65.3,65,30.1,67.5,32.3,56,30.2,0,0,2.11,513.081,1027.636,9.467,11.535,36.331,11.248,0,2.979,-39.673,-40.649,2.033,0.48,0.392,298.377,21.19,16.931,0.907,5.225,0,0
42948,2.213,2.011,166.282,367.969,59.8,65.3,65,30.1,67.6,32.3,56,30.2,0,0,2.094,513.083,1027.656,10.906,10.225,36.012,13.363,0,1.879,-39.684,-40.636,2.034,0.479,0.388,300.942,24.728,16.276,0.949,5.193,0,0
42949,2.213,2.011,166.276,367.995,59.8,65.3,65,30.1,67.6,32.3,56,30.2,0,0,1.972,513.086,1027.66,10.382,12.688,37.063,9.588,0,2.174,-39.684,-40.645,2.035,0.479,0.397,300.876,25.211,19.421,1.149,5.029,0,0
42950,2.213,2.011,166.276,367.969,59.8,65.3,65,30.1,67.7,32.3,56,30.2,0,0,1.876,513.082,1027.646,9.838,12.997,33.754,13.116,0,2.06,-39.68,-40.651,2.035,0.48,0.412,299.707,22.297,17.477,0.91,5.13,0,0
42951,2.213,2.011,166.282,367.969,59.8,65.3,65,30,67.7,32.3,56,30.2,0,0,1.882,513.097,1027.664,11.074,13.851,37.051,12.093,0,2.497,-39.675,-40.633,2.036,0.479,0.395,299.591,22.962,18.665,0.53,5.256,0,0
42952,2.213,2.011,166.288,368.148,59.8,65.3,65,30,67.7,32.3,56,30.2,0,0,1.991,513.083,1027.681,10.762,13.322,38.933,14.09,0,3.098,-39.665,-40.64,2.038,0.479,0.401,299.106,20.523,18.962,0.524,5.278,0,0
42953,2.214,2.011,166.276,367.982,59.8,65.3,65,29.9,67.9,32.3,56.3,30.2,0,0,2.057,513.076,1027.657,10.379,14.439,39.031,12.057,0,2.703,-39.665,-40.639,2.039,0.479,0.401,298.61,21.4,17.85,0.77,5.147,0,0
42954,2.214,2.011,166.288,368.135,59.8,65.3,65,29.8,68,32.3,56.4,30.2,0,0,1.987,513.091,1027.644,10.67,13.581,34.879,12.109,0,2.291,-39.677,-40.65,2.04,0.479,0.408,297.318,23.144,14.439,1.005,5.159,0,0
42955,2.214,2.011,166.276,368.162,59.8,65.3,65,29.8,68,32.3,56.4,30.2,0,0,2.002,513.106,1027.706,10.421,13.183,36.223,12.093,0,2.745,-39.674,-40.636,2.041,0.479,0.389,297.188,25.168,17.893,0.762,5.27,0,0
42956,2.215,2.011,166.276,368.162,59.8,65.3,65,29.8,68,32.3,56.5,30.2,0,0,2.045,513.068,1027.668,10.384,13.64,35.46,10.607,0,2.59,-39.681,-40.657,2.042,0.479,0.392,299.645,23.412,17.347,0.188,5.35,0,0
42957,2.215,2.011,166.282,368.301,59.8,65.3,65,29.8,68,32.3,56.5,30.2,0,0,2.032,513.105,1027.665,10.464,12.294,36.57,11.669,0,2.385,-39.673,-40.642,2.043,0.477,0.386,299.631,23.91,15.197,0.5,5.166,0,0
42958,2.215,2.011,166.276,368.301,59.8,65.3,65,29.8,68,32.3,56.5,30.2,0,0,2.049,513.086,1027.726,10.382,12.301,33.982,13.619,0,2.403,-39.685,-40.633,2.044,0.477,0.402,299.654,23.249,19.902,0.148,5.154,0,0
42959,2.215,2.011,166.282,368.328,59.8,65.3,65,29.8,68.1,32.3,56.5,30.2,0,0,2.163,513.064,1027.69,11.526,14.124,39.019,12.652,0,2.192,-39.68,-40.648,2.046,0.477,0.397,299.732,22.465,17.752,0.295,5.037,0,0
42960,2.215,2.011,166.276,368.301,59.8,65.3,65,29.8,68.1,32.3,56.5,30.2,0,0,2.075,513.039,1027.676,10.26,11.748,32.807,9.894,0,1.926,-39.68,-40.639,2.047,0.477,0.405,298.19,23.156,18.333,0.353,5.163,0,0
42961,2.215,2.011,166.282,368.315,59.8,65.3,65,29.8,68.1,32.3,56.5,30.2,0,0,2.149,513.068,1027.687,11.191,14.437,35.022,13.382,0,2.145,-39.685,-40.642,2.048,0.477,0.407,298.701,22.726,18.419,0.323,5.103,0,0
42962,2.215,2.011,166.288,368.301,59.8,65.3,65,29.8,68.2,32.3,56.6,30.2,0,0,1.847,513.064,1027.702,10.818,16.097,36.819,7.309,0,1.751,-39.678,-40.649,2.049,0.477,0.393,298.787,20.456,17.46,0.236,5.334,0,0
42963,2.216,2.011,166.276,368.328,59.8,65.3,65,29.8,68.3,32.3,56.6,30.2,0,0,1.96,513.049,1027.658,10.304,13.872,35.027,11.559,0,2.765,-39.675,-40.641,2.05,0.477,0.405,298.26,21.573,19.883,0.46,5.113,0,0
